date,min_temp,max_temp,temp_entry_3,temp_entry_6,temp_entry_9,temp_entry_12,temp_entry_15,temp_entry_18,temp_entry_21,temp_entry_24,humidity_entry_3,humidity_entry_6,humidity_entry_9,humidity_entry_12,humidity_entry_15,humidity_entry_18,humidity_entry_21,humidity_entry_24,pressure_entry_3,pressure_entry_6,pressure_entry_9,pressure_entry_12,pressure_entry_15,pressure_entry_18,pressure_entry_21,pressure_entry_24,wind_entry_3,wind_entry_6,wind_entry_9,wind_entry_12,wind_entry_15,wind_entry_18,wind_entry_21,wind_entry_24,discomfort_entry_3,discomfort_entry_6,discomfort_entry_9,discomfort_entry_12,discomfort_entry_15,discomfort_entry_18,discomfort_entry_21,discomfort_entry_24,pecipitation_3,pecipitation_6,pecipitation_9,pecipitation_12,pecipitation_15,pecipitation_18,pecipitation_21,pecipitation_24
2022/05/20,16.3,25.9,18.0,17.7,22.4,24.9,24.3,22.1,20.4,19.7,85,77,54,46,58,73,88,89,1013.0,1013.8,1013.6,1012.3,1011.0,1010.8,1011.5,1010.8,2,2,1,3,4,3,4,2,65,63,67,69,71,70,68,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/19,14.2,26.6,15.8,15.9,21.1,25.3,24.5,22.3,20.5,19.5,97,84,49,44,43,35,61,70,1016.3,1017.2,1016.8,1014.7,1013.3,1012.8,1013.5,1013.1,1,3,2,4,4,4,4,4,62,61,65,70,69,64,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/18,13.4,24.9,13.7,14.4,19.5,22.8,24.0,21.3,17.9,16.4,100,97,67,61,40,56,73,88,1014.9,1016.7,1017.8,1016.6,1015.2,1015.0,1016.8,1016.7,1,2,2,4,3,3,3,2,59,60,65,68,68,66,63,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/17,13.7,18.2,14.7,14.8,16.4,17.2,16.6,15.5,15.8,14.9,92,92,83,82,93,92,94,96,1010.2,1011.5,1011.8,1011.9,1012.5,1013.2,1014.3,1014.6,2,2,2,2,2,2,1,1,60,60,62,64,63,62,62,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/16,13.2,15.6,13.5,14.1,14.8,14.8,14.7,14.9,14.9,14.4,95,94,90,98,97,96,94,91,1009.3,1010.0,1010.4,1009.7,1008.8,1009.2,1009.8,1010.3,2,3,2,2,2,2,2,2,59,60,60,61,61,61,61,60,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
2022/05/15,16.4,19.9,17.9,16.4,17.5,18.5,18.4,17.9,16.1,14.8,64,74,68,57,56,63,81,97,1005.1,1007.2,1008.9,1008.2,1007.3,1008.2,1009.6,1009.3,3,2,2,2,3,3,2,1,62,61,62,62,62,62,62,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/14,19.2,25.6,21.2,20.1,21.1,21.9,25.0,23.7,21.6,19.9,94,98,100,95,80,84,58,68,999.3,999.7,997.3,997.7,998.2,999.5,1002.2,1003.9,7,5,3,2,2,3,3,5,70,69,71,71,75,72,67,65,0.0,0.0,0.5,0.0,0.0,4.0,1.0,0.0
2022/05/13,17.3,20.1,18.0,17.5,18.4,19.5,19.7,19.6,19.4,20.6,100,100,100,100,100,100,100,100,1010.0,1009.7,1008.6,1007.1,1005.0,1004.6,1003.6,1001.0,1,2,3,3,4,2,3,6,67,65,67,68,68,68,68,69,2.0,2.0,1.0,3.5,1.5,1.5,5.0,3.5
2022/05/12,16.3,25.0,16.7,18.3,21.4,24.3,20.8,19.3,18.1,18.0,94,87,77,64,84,90,97,100,1015.6,1015.8,1015.5,1014.3,1012.7,1013.2,1013.5,1011.8,2,1,2,5,5,4,2,1,63,66,69,72,68,67,66,67,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/11,13.0,24.6,14.3,14.0,18.8,23.3,22.3,20.8,19.2,17.0,70,71,47,32,53,63,79,92,1017.6,1018.2,1018.1,1016.8,1015.2,1015.6,1017.1,1016.1,1,2,2,2,4,2,3,2,58,58,61,65,67,66,66,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/10,11.2,23.0,11.5,12.0,15.5,20.7,22.1,18.6,16.4,15.2,98,95,67,47,37,33,57,70,1016.6,1017.7,1018.6,1017.2,1016.0,1016.5,1018.3,1018.4,2,2,3,4,3,3,3,2,56,57,59,64,64,59,59,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/09,13.7,17.3,14.4,14.0,15.0,16.0,14.8,12.2,11.8,11.3,69,84,77,67,67,94,95,98,1015.3,1016.3,1016.8,1015.5,1014.9,1015.6,1016.5,1016.6,3,3,3,4,3,3,3,2,58,59,60,60,58,57,56,56,3.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0
2022/05/08,16.2,22.5,16.4,16.8,21.1,22.0,20.8,16.7,16.7,16.6,97,61,36,35,60,59,59,54,1009.4,1011.1,1012.2,1012.1,1011.8,1013.3,1014.9,1015.4,1,3,3,2,4,4,2,3,63,60,63,64,65,60,60,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/07,15.4,22.8,17.1,15.9,19.8,21.7,20.5,19.4,17.9,17.5,81,98,89,80,83,84,88,91,1016.0,1016.3,1015.6,1013.6,1011.7,1010.7,1011.0,1009.7,1,2,3,1,3,3,1,2,63,62,67,69,68,67,64,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/06,15.2,24.5,15.3,17.8,20.9,23.3,23.4,19.9,18.1,16.5,83,88,67,49,56,69,73,83,1019.7,1020.2,1020.4,1019.4,1017.7,1017.9,1018.5,1017.6,3,2,2,4,5,3,2,2,61,64,66,68,69,66,64,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/05,13.6,26.3,15.1,15.5,21.3,24.3,25.2,21.1,18.3,16.7,83,84,55,43,54,56,78,66,1018.3,1020.0,1020.8,1020.1,1018.7,1018.9,1020.0,1019.7,2,2,2,4,4,4,3,2,61,61,66,68,72,66,65,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/04,10.8,25.0,13.1,12.3,18.0,23.2,24.2,21.0,18.3,16.1,78,82,57,40,41,43,56,75,1017.1,1018.4,1018.6,1017.2,1015.4,1015.8,1017.5,1018.4,3,1,2,3,5,4,2,1,57,56,62,66,68,64,62,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/03,9.3,20.4,9.7,10.8,16.1,18.5,19.7,17.0,15.1,13.7,96,85,51,35,40,49,67,78,1010.3,1012.2,1013.5,1014.0,1013.6,1014.4,1017.0,1017.1,2,3,1,2,4,4,3,2,54,54,59,59,61,60,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/02,9.5,19.4,10.5,10.7,13.9,16.3,18.0,14.1,11.6,11.0,94,70,59,50,51,79,96,90,1005.1,1006.4,1007.5,1006.5,1005.1,1006.2,1007.4,1008.9,2,2,2,3,4,2,3,1,55,53,56,58,61,59,56,55,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022/05/01,10.8,16.8,12.0,12.0,14.0,15.3,13.5,11.3,11.5,10.9,69,68,65,79,98,98,98,94,1013.8,1012.4,1010.8,1008.0,1005.6,1005.1,1005.2,1004.8,2,2,1,3,3,2,2,2,55,55,57,60,59,56,56,55,0.0,3.0,6.0,9.0,0.0,0.0,0.0,0.0
2022/04/30,7.4,18.4,8.4,8.1,13.3,16.3,17.7,12.8,12.3,12.4,89,80,55,45,46,59,61,65,1007.4,1011.8,1013.8,1014.2,1013.3,1014.8,1016.9,1016.3,3,2,4,3,4,5,4,3,51,50,55,58,60,54,54,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/04/29,12.5,16.4,13.9,14.1,16.1,15.0,12.8,12.5,9.2,9.2,74,74,74,90,96,99,97,87,1014.2,1013.6,1011.1,1007.5,1002.5,998.0,1001.2,1002.8,2,2,2,2,3,2,4,5,57,58,61,61,58,58,53,53,0.0,10.5,16.0,5.5,0.0,0.0,0.0,0.0
2022/04/28,15.1,21.1,17.0,15.3,15.8,17.7,20.0,17.3,15.6,14.7,66,69,60,33,41,52,63,67,1013.7,1015.9,1018.8,1017.3,1015.1,1015.0,1016.8,1014.9,5,5,4,5,3,3,3,2,62,59,59,57,63,60,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/04/27,21.5,27.7,22.1,22.8,22.2,26.9,24.9,23.3,21.7,18.9,90,81,86,71,72,80,81,64,999.5,1000.0,1003.1,1003.2,1003.7,1004.9,1008.0,1011.7,7,7,5,3,3,2,3,4,71,71,71,76,73,72,69,64,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0
2022/04/26,17.9,23.6,19.1,18.8,21.6,21.5,22.7,22.0,22.5,22.7,92,94,85,91,86,92,86,89,1013.0,1012.1,1011.0,1008.6,1005.1,1004.0,1003.0,1001.2,2,1,3,3,7,4,6,7,67,66,70,70,71,71,71,71,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0
2022/04/25,13.0,26.6,13.5,14.3,21.0,25.6,26.4,22.8,18.9,18.4,100,100,73,49,53,61,84,92,1009.0,1010.8,1012.6,1012.0,1010.7,1011.6,1013.2,1013.3,1,1,2,3,5,4,3,3,59,61,68,71,73,68,66,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/04/24,17.4,20.3,18.2,17.8,18.1,19.3,16.9,15.8,15.3,14.4,72,72,67,64,93,100,98,96,1012.3,1013.6,1013.8,1012.4,1011.1,1009.7,1009.8,1008.7,3,2,2,3,2,1,2,2,64,63,63,65,63,62,62,60,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0
2022/04/23,16.5,26.7,16.7,17.4,19.9,23.9,24.7,22.7,21.4,19.6,97,94,81,63,58,61,51,68,1005.6,1006.7,1006.6,1006.3,1004.6,1007.2,1009.9,1011.8,1,1,1,2,4,1,2,5,64,65,67,70,71,68,65,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/04/22,13.5,26.2,14.2,14.2,18.9,24.5,25.0,21.8,18.2,16.8,100,100,79,62,55,74,90,97,1005.6,1006.2,1006.6,1005.1,1004.6,1004.5,1006.6,1006.3,2,2,1,2,4,3,2,1,61,61,65,71,72,69,66,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2022/04/21,12.2,21.5,12.8,12.4,16.7,21.0,20.1,18.2,16.2,16.0,79,83,68,59,56,69,96,100,1018.4,1019.2,1019.4,1017.7,1015.4,1015.0,1014.2,1010.0,2,2,1,4,4,4,3,1,56,56,61,66,65,64,63,64,5.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022/04/20,9.5,14.0,10.4,9.9,11.0,12.1,13.9,13.6,13.7,13.5,89,95,87,78,79,82,79,78,1017.3,1018.5,1019.5,1018.8,1017.1,1017.5,1018.9,1018.8,2,2,2,2,2,3,2,2,54,54,55,56,58,58,58,57,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2.0
2022/04/19,10.6,20.9,11.2,11.1,16.4,19.1,19.2,17.4,15.3,12.9,100,100,66,57,54,68,72,89,1010.2,1011.3,1012.5,1011.3,1010.9,1012.2,1015.6,1016.5,1,1,1,4,2,3,3,4,56,56,61,64,63,62,60,57,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2022/04/18,12.1,18.2,13.5,14.1,16.3,17.5,15.2,13.2,12.6,11.7,83,80,68,68,83,97,99,99,1016.8,1017.2,1017.3,1014.8,1012.9,1011.4,1012.0,1010.5,2,2,1,1,3,2,3,3,58,59,61,62,61,59,58,56,4.0,19.5,4.0,0.0,0.0,0.0,0.0,0.0
2022/04/17,9.9,17.8,11.3,10.2,12.7,15.8,16.2,14.7,14.2,13.5,75,70,61,49,54,74,78,85,1014.7,1016.4,1017.3,1016.4,1015.7,1016.3,1017.9,1017.7,2,2,2,4,4,4,2,2,54,53,54,57,59,59,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/04/16,8.0,20.2,8.4,8.2,10.5,15.2,18.9,15.3,12.7,11.3,93,94,81,67,47,69,79,84,1001.7,1002.8,1003.9,1004.3,1004.3,1008.1,1012.2,1014.0,2,2,3,2,3,2,3,2,52,52,54,59,61,59,56,55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022/04/15,9.3,12.1,9.7,9.7,10.5,10.9,11.8,10.3,9.2,8.4,98,99,97,96,97,94,97,97,1012.6,1010.5,1011.2,1009.3,1006.2,1005.4,1005.5,1003.5,2,3,3,4,3,4,4,3,54,54,55,55,56,55,53,52,0.5,0.0,2.0,1.0,1.0,0.0,6.0,3.0
2022/04/14,12.4,20.2,15.8,13.2,12.4,11.2,11.6,10.7,10.4,10.2,76,90,81,93,96,95,98,98,1013.3,1015.7,1017.7,1017.7,1016.6,1015.9,1015.9,1014.5,3,5,3,4,3,2,2,3,60,58,56,56,56,55,55,55,0.5,0.5,2.0,0.5,0.0,0.0,4.0,0.0
2022/04/13,15.2,26.4,16.3,15.7,21.9,25.3,25.3,22.0,20.6,19.8,92,91,57,49,61,81,87,91,1008.4,1009.0,1009.8,1008.1,1006.9,1007.8,1010.0,1011.0,2,2,2,3,5,4,2,1,63,62,67,71,73,70,68,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/04/12,15.4,25.6,17.6,16.3,21.1,24.4,24.6,20.6,18.0,17.0,74,84,63,50,53,68,85,90,1011.9,1012.3,1011.7,1010.4,1008.6,1008.6,1009.0,1009.2,3,2,3,5,5,3,2,2,63,62,67,70,70,66,65,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/04/11,13.8,24.7,15.6,14.6,20.1,22.9,22.1,19.1,18.2,17.9,87,90,62,55,58,75,79,74,1016.9,1017.3,1017.5,1015.3,1013.4,1013.4,1013.5,1013.1,2,2,2,6,5,5,4,4,61,60,65,68,68,66,65,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/04/10,13.0,26.8,14.5,13.5,21.0,25.6,25.9,22.0,18.3,17.0,87,93,54,30,33,46,63,77,1015.3,1016.6,1017.1,1015.8,1014.9,1015.4,1017.5,1017.3,2,1,2,3,4,4,3,2,60,59,66,67,68,66,63,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/04/09,10.1,23.8,12.3,10.9,17.5,23.0,22.5,18.6,17.7,16.5,83,78,55,49,48,70,66,71,1016.0,1016.5,1016.7,1014.0,1012.0,1012.2,1013.9,1014.6,2,2,2,6,7,5,4,2,56,54,61,68,67,64,62,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/04/08,9.7,21.7,11.8,10.9,16.6,19.1,20.3,16.6,14.8,12.0,78,63,39,28,38,61,70,86,1009.8,1012.1,1013.4,1013.3,1013.6,1015.2,1017.6,1017.1,2,2,4,2,5,5,3,2,55,52,57,59,62,60,58,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/04/07,10.9,19.2,11.8,11.8,13.9,17.2,16.8,15.4,14.6,11.7,85,75,62,57,58,74,85,84,1014.1,1016.0,1016.7,1014.3,1011.4,1009.7,1008.7,1009.0,1,3,4,3,2,3,2,1,55,54,56,61,60,60,60,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/04/06,10.6,21.8,11.2,12.1,14.6,20.1,20.5,18.0,14.1,13.4,94,94,80,40,52,58,78,83,1017.2,1016.6,1016.1,1014.3,1011.4,1011.6,1013.5,1013.7,2,1,1,2,5,4,2,2,56,57,59,63,65,62,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/04/05,8.1,17.9,9.0,10.1,11.1,15.2,17.6,14.4,13.2,12.2,88,80,82,71,63,71,79,88,1017.2,1018.2,1019.6,1018.6,1017.0,1017.6,1019.2,1018.1,3,2,4,3,3,2,3,3,53,53,55,60,62,58,57,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022/04/04,6.7,9.8,6.9,7.3,8.3,9.2,9.5,9.3,8.9,8.2,98,98,98,98,97,97,95,95,1024.8,1024.2,1023.9,1022.4,1019.3,1018.6,1018.8,1018.2,3,3,3,3,4,3,4,4,49,51,52,53,54,53,52,52,5.0,1.5,6.5,5.5,9.0,7.5,5.5,6.5
2022/04/03,6.6,10.1,7.9,7.3,7.5,9.0,9.2,8.5,7.9,7.5,71,71,83,88,88,97,97,98,1026.1,1026.8,1028.0,1027.1,1025.2,1026.4,1026.7,1026.0,3,2,3,2,4,3,3,4,49,48,49,53,53,52,51,51,5.0,7.0,3.0,3.5,2.0,1.0,1.0,0.0
2022/04/02,3.6,12.9,5.4,4.6,8.6,10.6,12.0,9.6,9.2,8.7,49,58,39,37,40,59,64,65,1024.0,1026.0,1027.1,1025.6,1023.7,1024.2,1026.1,1026.2,5,2,3,4,2,5,2,1,43,43,46,49,52,50,50,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/04/01,3.9,12.4,6.5,4.2,5.0,10.2,11.7,9.4,7.1,6.1,95,94,91,61,30,28,38,47,1016.0,1018.7,1019.8,1019.3,1018.0,1020.2,1023.0,1023.5,5,3,2,2,4,5,3,3,49,46,47,52,49,45,44,44,0.0,0.0,0.0,0.5,0.0,0.0,8.5,7.0
2022/03/31,12.3,22.8,14.1,12.9,17.1,20.9,16.5,14.5,11.4,9.0,83,87,64,56,67,71,95,95,1013.9,1012.7,1011.1,1010.7,1010.6,1012.0,1013.9,1015.0,3,2,2,3,5,3,2,4,59,57,62,65,61,58,56,53,8.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/30,9.3,20.3,10.0,10.3,14.3,18.4,18.2,16.4,15.6,14.6,73,76,69,65,72,84,87,89,1023.2,1023.2,1023.1,1020.5,1017.8,1017.1,1017.6,1015.9,2,1,2,4,6,5,4,4,53,53,58,63,64,62,61,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/29,9.1,11.0,10.0,9.3,10.1,10.8,10.6,10.2,10.3,9.9,48,47,51,56,56,57,65,72,1026.1,1027.4,1029.0,1028.0,1026.4,1026.4,1026.5,1025.3,3,2,2,1,2,2,3,1,50,49,50,51,51,51,52,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/28,10.7,19.0,11.5,10.9,15.0,17.2,16.3,13.8,12.3,10.8,69,70,47,32,32,33,39,47,1009.3,1011.9,1014.7,1015.9,1017.0,1020.2,1023.8,1025.2,2,2,5,3,4,3,3,3,54,53,56,57,56,52,52,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/27,13.4,21.4,13.7,13.8,19.6,20.2,17.3,15.2,14.3,11.5,93,96,55,43,64,70,75,69,996.2,997.3,1000.7,1001.1,1002.6,1005.5,1007.3,1008.7,2,2,3,3,5,5,3,3,59,59,64,63,62,59,59,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/26,12.5,19.0,14.0,14.2,16.4,17.3,18.3,16.4,15.8,16.6,78,76,68,77,66,92,98,99,1019.9,1018.6,1016.7,1012.7,1008.4,1005.9,1003.3,998.9,3,3,2,5,7,8,4,4,59,59,61,63,63,63,62,64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/25,5.2,17.6,7.4,5.5,12.2,15.9,17.4,14.4,13.0,13.8,69,70,41,30,37,41,64,67,1020.4,1022.1,1024.7,1024.1,1023.8,1024.4,1024.4,1023.2,2,2,2,2,5,5,3,2,48,45,52,54,58,54,56,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/24,2.3,14.3,3.3,2.7,8.5,12.5,13.2,11.5,9.2,7.9,95,92,65,48,57,54,74,92,1012.0,1012.4,1013.3,1012.3,1011.9,1013.9,1017.1,1019.0,2,2,2,2,3,2,2,2,44,43,49,52,55,52,51,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022/03/23,0.5,10.5,1.3,1.2,5.5,9.0,9.2,8.4,5.0,3.0,90,94,70,42,41,47,63,90,1017.5,1018.8,1019.5,1017.4,1015.2,1015.0,1014.6,1013.6,2,2,3,2,2,2,1,2,42,42,45,48,48,47,45,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/22,3.6,9.9,6.9,4.9,3.9,1.9,2.2,2.2,2.7,1.3,86,94,94,95,96,94,90,93,1017.5,1017.1,1018.1,1017.8,1017.2,1016.3,1018.1,1018.2,3,4,4,5,3,3,4,3,48,46,45,42,43,43,43,42,0.0,0.0,0.5,5.0,6.0,3.0,1.0,0.5
2022/03/21,6.2,14.1,6.4,6.6,8.5,11.5,13.2,11.1,10.2,10.0,80,68,67,52,46,46,67,65,1015.3,1017.3,1019.0,1018.6,1016.8,1016.8,1018.4,1017.7,3,2,2,1,3,3,4,3,48,47,49,52,53,51,52,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/20,4.1,15.5,5.0,4.3,10.7,14.6,13.3,12.5,10.7,8.6,96,85,51,41,36,36,58,66,1003.3,1006.1,1009.2,1009.4,1009.2,1010.2,1012.8,1014.1,1,1,4,5,2,1,5,3,47,45,51,54,52,51,51,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/19,3.8,18.6,5.2,5.8,12.4,16.9,15.6,10.7,7.4,6.8,99,98,73,53,60,93,95,90,990.1,990.1,992.7,992.3,992.1,993.7,998.2,1000.7,4,1,2,2,3,3,4,2,48,48,55,59,58,55,50,49,0.0,10.5,4.5,0.0,0.0,0.0,0.0,0.5
2022/03/18,5.4,10.3,6.2,5.7,6.2,5.0,4.3,4.2,4.2,4.4,92,87,84,84,92,97,97,98,1017.0,1017.0,1016.8,1016.0,1010.5,1006.4,999.1,993.8,4,4,4,4,5,3,4,4,49,47,48,46,46,46,46,46,14.0,19.5,5.5,2.0,0.5,0.0,1.0,2.0
2022/03/17,8.3,21.0,10.3,8.6,14.9,18.2,19.4,16.7,14.2,10.3,74,75,58,50,43,59,77,77,1012.3,1013.5,1014.8,1014.6,1013.1,1014.3,1015.5,1016.8,2,1,2,4,4,3,5,3,53,50,57,61,62,60,59,53,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/16,9.5,20.3,11.4,11.9,12.4,17.9,18.6,16.0,12.2,11.3,48,62,56,57,61,80,77,74,1010.2,1011.6,1012.9,1010.3,1007.3,1007.8,1010.2,1011.2,1,2,1,2,6,3,3,3,51,53,53,61,63,62,56,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/15,7.2,20.3,7.3,7.4,10.5,15.7,19.7,17.6,13.4,11.6,90,94,80,61,51,50,43,50,1007.4,1005.5,1005.1,1002.9,1002.6,1005.1,1008.6,1009.8,2,2,2,2,2,4,3,2,50,50,54,59,63,60,53,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/14,12.0,24.1,16.8,12.9,18.6,23.0,22.6,14.7,9.8,7.9,75,81,75,51,47,73,82,85,1006.4,1008.3,1007.9,1006.8,1006.3,1008.0,1010.8,1010.5,5,4,2,4,5,5,5,3,62,56,65,68,66,58,52,50,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2022/03/13,8.7,19.5,10.6,9.0,12.5,16.0,17.9,17.6,16.8,17.1,87,68,60,52,56,59,70,66,1015.2,1016.0,1016.4,1013.9,1011.8,1010.6,1010.4,1009.0,2,2,1,2,3,4,5,4,54,51,54,59,61,61,61,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/12,7.8,21.8,9.2,8.3,16.0,19.9,20.9,16.6,13.9,12.3,65,65,40,26,29,40,50,62,1011.1,1012.4,1013.6,1012.5,1011.7,1012.6,1014.4,1015.1,2,2,3,2,3,3,2,1,51,49,57,59,61,57,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/11,5.2,18.7,6.7,5.7,10.6,15.5,18.0,14.3,13.6,12.1,78,78,59,47,45,55,53,55,1018.7,1019.3,1019.0,1016.2,1012.7,1011.8,1011.2,1011.6,2,2,2,2,5,3,4,3,48,46,51,57,60,56,55,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/10,3.7,14.3,4.0,4.1,9.4,12.6,13.3,11.3,9.8,7.9,76,70,50,38,34,50,61,71,1018.9,1019.9,1020.8,1019.2,1017.9,1018.4,1019.6,1019.4,1,1,2,3,1,5,4,2,44,44,49,52,52,52,50,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/09,2.6,13.6,5.2,3.0,7.8,10.9,12.8,11.1,7.6,5.5,77,83,52,37,33,47,58,74,1015.9,1017.3,1018.6,1016.9,1015.8,1016.6,1018.7,1019.4,3,1,2,3,3,3,4,2,46,43,47,49,51,51,47,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/08,4.1,8.0,6.0,4.8,4.7,5.7,7.4,7.4,7.2,6.2,56,70,86,82,78,75,78,82,1013.6,1014.5,1015.1,1014.1,1012.5,1013.7,1015.7,1015.6,3,2,2,2,2,3,3,2,45,44,45,46,49,49,49,48,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2022/03/07,3.9,14.2,4.5,4.7,9.0,11.8,12.7,8.8,7.7,7.5,38,38,29,28,25,36,55,44,1008.9,1010.3,1011.6,1012.1,1011.3,1012.3,1013.7,1014.0,5,4,6,4,2,2,1,2,40,40,45,48,49,46,47,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/06,5.0,13.9,6.3,5.7,9.8,11.5,11.4,7.2,5.4,5.1,42,33,31,24,23,38,40,37,999.5,1001.8,1003.3,1002.5,1001.4,1004.9,1006.9,1007.7,7,5,3,5,4,5,3,6,44,41,46,47,47,44,42,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/05,4.3,17.9,6.3,4.7,8.5,13.7,17.6,14.7,13.5,9.8,76,78,60,53,34,43,38,42,1007.7,1007.0,1005.6,1001.1,996.2,996.2,997.7,999.0,2,1,1,5,7,5,3,4,47,45,49,55,57,55,53,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/04,4.7,12.2,5.8,5.1,6.8,9.2,11.6,9.0,9.0,7.6,46,44,40,31,39,61,68,81,1012.7,1015.2,1016.8,1015.1,1012.6,1012.1,1012.2,1009.8,3,3,2,2,4,6,3,2,43,42,44,46,51,50,51,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/03,4.7,15.0,6.9,4.9,8.6,13.0,14.5,12.5,8.6,6.7,96,93,74,60,53,36,40,44,1006.9,1007.6,1008.4,1005.9,1003.7,1006.5,1009.9,1011.1,1,2,1,3,2,3,5,3,49,46,50,55,56,51,46,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/02,7.6,16.3,8.7,8.4,12.6,14.1,15.1,11.8,11.8,7.8,61,61,42,34,33,65,66,95,1003.9,1005.8,1007.5,1006.7,1005.3,1005.9,1006.4,1006.8,3,2,3,2,3,3,3,3,49,49,52,53,54,54,54,51,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
2022/03/01,4.9,18.3,7.0,5.4,9.4,13.9,18.2,13.7,12.3,10.5,54,63,55,43,32,45,45,56,1014.7,1013.4,1013.3,1008.3,1004.3,1005.6,1004.3,1003.4,2,2,3,4,4,2,1,3,47,45,49,53,58,54,52,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
